cf01_seed_id,canonical_search_key,source_origins,citation,title,year,doi,species,existing_egwee_programmes,identity_provenance,bibliographic_resolution_status,backward_citation_status,forward_citation_status,citation_expansion_cutoff,screening_status,outcome_opened
CF01S0227,SF06:SF06P123,SF06:SF06P123,Kolb & Lindhorst (2006) Plant Ecology 185:209- 220,,2006,,Carex_sylvatica; Sanicula_europaea,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0228,SF06:SF06P124,SF06:SF06P124,Kolb (2005) J Ecol 93: 1226- 1237,,2005,,Phyteuma_spicatum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0229,SF06:SF06P125,SF06:SF06P125,Kolb (2008) Biological Conservation 141:2540- 2549,,2008,,Phyteuma_spicatum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0230,SF06:SF06P126,SF06:SF06P126,Kolb et al. (2010) Ecology 91:3210- 3217,,2010,,Phyteuma_spicatum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0231,SF06:SF06P127,SF06:SF06P127,Krauss et al. (2007) Australian Journal of Botany 55:390- 399,,2007,,Eucalyptus_salmonophloia; Eucalyptus_salubris,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0232,SF06:SF06P128,SF06:SF06P128,Kunin (1997) Journal of Ecology 225- 234,,1997,,Sinapis_arvensis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0233,SF06:SF06P129,SF06:SF06P129,Kéry et al. (2000) Journal of Ecology 88:17- 30,,2000,,Gentiana_lutea; Primula_veris,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0234,SF06:SF06P130,SF06:SF06P130,Lander et al. (2010) Biological Conservation 143:2583- 2590,,2010,,Gomortega_keule,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0235,SF06:SF06P131,SF06:SF06P131,Lauterbach et al. (2012) Plant Systematics and Evolution 298:155- 164,,2012,,Silene_otites,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0236,SF06:SF06P132,SF06:SF06P132,Lee (2000) Heredity 85:338- 345,,2000,,Dryobalanops_aromatica,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0237,SF06:SF06P133,SF06:SF06P133,Leimu & Syrjänen (2002) Oikos 98:229- 238,,2002,,Vincetoxicum_hirundinaria,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0238,SF06:SF06P134,SF06:SF06P134,Lennartsson (2002) Ecology 83:3060- 3072,,2002,,Gentianella_campestris,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0239,SF06:SF06P135,SF06:SF06P135,Leong et al. (2014) PLoS One 9: e86357,,2014,,Centaurea_solstitialis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0240,SF06:SF06P136,SF06:SF06P136,Lienert & Fischer (2003) J Ecol 91:587- 599,,2003,,Primula_farinosa,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0241,SF06:SF06P137,SF06:SF06P137;PRIMARY:PS019,Llorens et al. (2018) Frontiers in Ecology and Evolution 6: 39,Altered Soil Properties Inhibit Fruit Set but Increase Progeny Performance for a Foundation Tree in a Highly Fragmented Landscape,2018,10.3389/fevo.2018.00039,Eucalyptus_wandoo; Eucalyptus wandoo,ML015,materialized SF04/SF05/SF06 cross-frame canonical identity,doi_present,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0242,SF06:SF06P139,SF06:SF06P139,Lopes & Buzato (2007) Oecologia 154:305- 314,,2007,,Psychotria_suterella,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0243,SF06:SF06P140,SF06:SF06P140,Lundell et al. (2015) Folia Geobotanica 50:13- 23,,2015,,Chimaphila_umbellata,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0244,SF06:SF06P141,SF06:SF06P141,Lázaro et al. (2020) Ecological Applications 30:e02099,,2020,,Geum_urbanum; Ranunculus_acris,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0245,SF06:SF06P142,SF06:SF06P142,Magrach et al. (2012) Austral Ecology 37:600- 609,,2012,,Mitraria_coccinea,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0246,SF06:SF06P143,SF06:SF06P143,Magrach et al. (2013) Journal of Ecology 101:713- 721,,2013,,Tristerix_corymbosus,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0247,SF06:SF06P144,SF06:SF06P144,Manoel et al. (2012) Scientia Forestalis/Forest Sciences 40:145- 155,,2012,,Copaifera_langsdorffii,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0248,SF06:SF06P145,SF06:SF06P145,Matesanz et al. (2015) Plant Biology 17:1047- 1056,,2015,,Centaurea_hypssopifolia; Helianthemum_squamatum; Lepidium_subulatum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0249,SF06:SF06P146,SF06:SF06P146,Mathiasen et al. (2007) Conservation Biology 21:232- 240,,2007,,Embothrium_coccineum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0250,SF06:SF06P147,SF06:SF06P147,Matos et al. (2015) Flora 211:1- 10,,2015,,Vriesea_gigantea,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0251,SF06:SF06P148,SF06:SF06P148,Matsumura & Washitani (2000) Ecological Research 15:307- 322,,2000,,Primula_sieboldii,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0252,SF06:SF06P149,SF06:SF06P149,Medan & Devoto (2017) Plant Systematics and Evolution 303:841- 851,,2017,,Ochetophila_trinervis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0253,SF06:SF06P150,SF06:SF06P150,Meekers & Honnay (2011) Plant Ecology 212:1791- 1801,,2011,,Gymnadenia_conopsea; Orchis_mascula,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0254,SF06:SF06P151,SF06:SF06P151,Michaels et al. (2019) The American Midland Naturalist 182:160- 180,,2019,,Lupinus_perennis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0255,SF06:SF06P152,SF06:SF06P152,Milberg & Bertilsson (1997) Flora 192:361- 367,,1997,,Dracocephalum_ryuschiana,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0256,SF06:SF06P153,SF06:SF06P153,Millar et al. (2000) Australian Journal of Botany 48:475- 479,,2000,,Eucalyptus_marginata,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0257,SF06:SF06P154,SF06:SF06P154,Mimura et al. (2009) 18:4180- 4192,,2009,,Eucalyptus_globulus,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0258,SF06:SF06P155,SF06:SF06P155,Montgomery et al. (2003) New Zealand Journal of Botany 41:277- 286,,2003,,Peraxilla_tetrapetala,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0259,SF06:SF06P156,SF06:SF06P156,Moody-Weis & Heywood (2001) Am J Bot 88:1615- 1622,,2001,,Oenothera_macrocarpa,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0260,SF06:SF06P157,SF06:SF06P157,Morgan (1999) Conserv Biol 13:266- 273,,1999,,Rutidosis_leptorrhynchoides,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0261,SF06:SF06P158,SF06:SF06P158,Morgan et al. (2013) International Journal of Plant Sciences 174:1209- 1218,,2013,,Leucochrysum_albicans,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0262,SF06:SF06P159,SF06:SF06P159,Mustajarvi et al. (2001) J Ecol 89:80- 87,,2001,,Viscaria_vulgaris,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0263,SF06:SF06P160,SF06:SF06P160,Nagamitsu et al. (2016) Ecological Research 31:239- 250,,2016,,Prunus_leveilleana,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0264,SF06:SF06P161,SF06:SF06P161,Nielsen & Ims (2000) Ecoscience 7:157- 165,,2000,,Viscaria_vulgaris,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0265,SF06:SF06P162,SF06:SF06P162,O'Connell et al. (2006) Heredity 97:418- 426,,2006,,Picea_laxa,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0266,SF06:SF06P163,SF06:SF06P163,Olotu et al. (2012) African Journal of Ecology 50:109- 116,,2012,,Mesogyne_insignis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0267,SF06:SF06P164,SF06:SF06P164,Omondi et al. (2018) New Forests 49:53- 65,,2018,,Senegalia_senegal,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0268,SF06:SF06P165,SF06:SF06P165,Oostermeijer et al. (1998) Conservation Biology 12:1042- 1053,,1998,,Gentiana_pneumonanthe,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0269,SF06:SF06P166,SF06:SF06P166,Ortego et al. (2014) Journal of Plant Ecology 7:384- 395,,2014,,Quercus_ilex,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0270,SF06:SF06P167,SF06:SF06P167,Oyama et al. (2017) Forest Ecology and Management 390:27- 35,,2017,,Quercus_castanea,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0271,SF06:SF06P168,SF06:SF06P168,Parra-Tabla et al. (2011) Biotropica 43:640- 647,,2011,,Myrmecophila_christinae,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0272,SF06:SF06P169,SF06:SF06P169,Parraguirre-Lezama et al. (2004) Agrociencia 38:107- 119,,2004,,Pinus_greggii,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0273,SF06:SF06P170,SF06:SF06P170,ParraTabla et al. (2000) Biol Conserv 94:335- 340,,2000,,Trichocentrum_ascendens,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0274,SF06:SF06P171,SF06:SF06P171,Paschke et al. (2002) Am J Bot 89:1250- 1259,,2002,,Cochlearia_bavarica,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0275,SF06:SF06P172,SF06:SF06P172,Pauw (2007) Ecology 88:1759- 1769,,2007,,Pterygodium_catholicum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0276,SF06:SF06P173,SF06:SF06P173,Pearion (2015) The Journal of the Torrey Botanical Society 142:38- 50,,2015,,Mononeuria_patula,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0277,SF06:SF06P174,SF06:SF06P174,Pellegrino & Bellusci (2014) Botanical Journal of the Linnean Society 176:408- 420,,2014,,Serapias_cordigera,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0278,SF06:SF06P176,SF06:SF06P176,Pereyra et al. (2015) Arthropod-Plant Interactions 9:175- 186,,2015,,Croton_lachnostachyus,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0279,SF06:SF06P177,SF06:SF06P177,Pierce et al. (2018) Biodiversity and Conservation 27:891- 905,,2018,,Gentiana_pneumonanthe,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0280,SF06:SF06P178,SF06:SF06P178,Pires et al. (2014) Austral Ecology 39: 328- 336,,2014,,Senefeldera_verticillata,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0281,SF06:SF06P179,SF06:SF06P179,Pol et al. (2019) Tropical Ecology 60:462- 471,,2019,,Ficus_adhantodifolia,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0282,SF06:SF06P180,SF06:SF06P180,Quesada et al. (2003) Oecologia 135:400- 406,,2003,,Ceiba_grandiflora,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0283,SF06:SF06P181,SF06:SF06P181,Quesada et al. (2004) Biotropica 36:131- 138,,2004,,Ceiba_aesculifolia; Ceiba_grandiflora,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0284,SF06:SF06P182,SF06:SF06P182,Quesada et al. (2013) American Journal of Botany 100:1095- 1101,,2013,,Ceiba_aesculifolia,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0285,SF06:SF06P183,SF06:SF06P183,Rabasa et al. (2009) Plant Ecology 200:241- 254,,2009,,Colutea_arborescens_subsp._hispanica,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0286,SF06:SF06P184,SF06:SF06P184,Ramos & Santos (2006) Biotropica 38:383- 389,,2006,,Psychotria_tenuinervis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0287,SF06:SF06P185,SF06:SF06P185,Ramos et al. (2008) Biochemical Genetics 46:88- 100,,2008,,Psychotria_tenuinervis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0288,SF06:SF06P186,SF06:SF06P186,Rey et al. (2018) Plant Biology 20:1083- 1092,,2018,,Ziziphus_lotus,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0289,SF06:SF06P187,SF06:SF06P187,Ribeiro & Lovato (2004) Genetics and Molecular Biology 27: 418- 424,,2004,,Senna_multijuga,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0290,SF06:SF06P188,SF06:SF06P188,Robledo-Arnuncio et al. (2004) Molecular Ecology 13:2567- 2577,,2004,,Pinus_sylvestris,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0291,SF06:SF06P189,SF06:SF06P189,Rocha & Aguilar (2001) Am J Bot 88:1607- 1614,,2001,,Enterolobium_cyclocarpum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0292,SF06:SF06P190,SF06:SF06P190,Rosas et al. (2011) Biological Conservation 144:3082- 3088,,2011,,Swietenia_humilis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0293,SF06:SF06P191,SF06:SF06P191,Rossetto et al. (2004) Biol Conserv 117:33- 39,,2004,,Elaeocarpus_williamsianus,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0294,SF06:SF06P192,SF06:SF06P192,Sampson & Byrne (2008) Molecular Ecology 17:2769- 2781,,2008,,Eucalyptus_loxophleba,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0295,SF06:SF06P193,SF06:SF06P193,Sampson et al. (2014) Heredity 112:172- 181,,2014,,Melaleuca_quadrifida,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0296,SF06:SF06P194,SF06:SF06P194,Sampson et al. (2016) Ecology and Evolution 6:5867- 5880,,2016,,Hakea_oldfieldii,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0297,SF06:SF06P195,SF06:SF06P195,Scaccabarozzi et al. (2020) Botanical Journal of the Linnean Society 194:253- 269,,2020,,Diuris_magnifica,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0298,SF06:SF06P196,SF06:SF06P196,Schmidt & Jensen (2000) Am J Bot 87:678- 689,,2000,,Pedicularis_palustris,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0299,SF06:SF06P197,SF06:SF06P197,Schmucki & De Blois (2009) Oecologia 160:721- 733,,2009,,Trillium_grandiflorum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0300,SF06:SF06P198,SF06:SF06P198,Seoane et al. (2005) Scientia Forestalis 69:13- 24,,2005,,Euterpe_edulis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0301,SF06:SF06P199,SF06:SF06P199,Severns (2003) Biol Conserv 110:221- 229,,2003,,Lupinus_sulphureus,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0302,SF06:SF06P200,SF06:SF06P200,Shao et al. (2008) Journal of Integrative Plant Biology 50:1151- 1160,,2008,,Primula_merrilliana,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0303,SF06:SF06P201,SF06:SF06P201,Silva et al. (2014) Revista de Biología Tropical 62:369- 380,,2014,,Psychotria_hastisepala,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0304,SF06:SF06P202,SF06:SF06P202,Smith-Ramirez & Armesto (2003) Aus Ecol 28:53- 60,,2003,,Embothrium_coccineum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0305,SF06:SF06P203,SF06:SF06P203,Smith-Ramírez et al. (2007) Biodiversity Loss & Conservation 102- 119,,2007,,Embothrium_coccineum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0306,SF06:SF06P204,SF06:SF06P204,Somanathan & Borges (2000) Biol Conserv 94:243- 256,,2000,,Dyospyros_montana,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0307,SF06:SF06P205,SF06:SF06P205,Sonne & Hauser (2014) Annales Botanici Fennici 51:375- 386,,2014,,Dactylorhiza_sambucina,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0308,SF06:SF06P206,SF06:SF06P206,Spigler (2018) Annals of Botany 121:513- 524,,2018,,Sabatia_angularis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0309,SF06:SF06P207,SF06:SF06P207,Steffan-Dewenter & Tscharntke (1996) VII International Symposium on Pollination 437 (pp. 231- 234),,1996,,Raphanus_raphanistrum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0310,SF06:SF06P208,SF06:SF06P208,Steffan-Dewenter & Tscharntke (1999) Oecologia 121:432- 440,,1999,,Raphanus_raphanistrum; Raphanus_raphanistrum_subsp._sativus,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0311,SF06:SF06P209,SF06:SF06P209,Steffan-Dewenter et al. (2001) Proc Royal Soc London S B: Biol Sci 268:1685- 1690,,2001,,Centaurea_jacea,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0312,SF06:SF06P210,SF06:SF06P210;PRIMARY:PS012,Sáyago et al. (2018) AoB Plants 10: ply038,Consequences of habitat fragmentation on the reproductive success of two Tillandsia species with contrasting life history strategies,2018,10.1093/aobpla/ply038,Tillandsia_intermedia; Tillandsia_makoyana; Tillandsia intermedia; Tillandsia makoyana,ML008,materialized SF04/SF05/SF06 cross-frame canonical identity,doi_present,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0313,SF06:SF06P211,SF06:SF06P211,Sõber et al. (2009) Basic and Applied Ecology 10:737- 744,,2009,,Verbascum_nigrum,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0314,SF06:SF06P212,SF06:SF06P212,Tamaki et al. (2009) Molecular Ecology 18: 2365- 2374,,2009,,Magnolia_stellata,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0315,SF06:SF06P213,SF06:SF06P213,Tambarussi et al. (2016) International Forestry Review 18:502- 510,,2016,,Cariniana_legalis,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0316,SF06:SF06P214,SF06:SF06P214,Tewksbury et al. (2002) PNAS 99:12923- 12926,,2002,,Ilex_verticillata,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0317,SF06:SF06P215,SF06:SF06P215,Tomimatsu & Ohara (2002) Conserv Biol 16:1277- 1285,,2002,,Trillium_camschatcense,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0318,SF06:SF06P216,SF06:SF06P216,Tsaliki & Diekmann (2010) Plant Biology 12:622- 629,,2010,,Genista_albida; Genista_anglica,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
CF01S0319,SF06:SF06P217,SF06:SF06P217,Tscheulin & Petanidou (2011) Apidologie 42:67- 77,,2011,,Thymbra_capitata,,materialized SF04/SF05/SF06 cross-frame canonical identity,citation_resolution_pending,pending,pending,2026-09-18,pending_uniform_CF01_bibliographic_expansion,no
