cf01_seed_id,canonical_search_key,input_doi,input_citation,resolution_status,resolution_method,openalex_id,resolved_doi,resolved_title,resolved_year,match_score,match_margin,match_details_json,cited_by_count_metadata,referenced_work_count_metadata,resolution_error,citation_expansion_cutoff,outcome_opened
CF01S0281,SF06:SF06P179,,Pol et al. (2019) Tropical Ecology 60:462- 471,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2990336274,10.1007/s42965-019-00049-6,Effects of forest fragmentation on Ficus adhatodifolia Schott ex Spreng phenology and on its interactions with wasps,2019,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s42965-019-00049-6"", ""crossref_title"": ""Effects of forest fragmentation on Ficus adhatodifolia Schott ex Spreng phenology and on its interactions with wasps"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",0,56,,2026-09-18,no
CF01S0282,SF06:SF06P180,,Quesada et al. (2003) Oecologia 135:400- 406,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2113217791,10.1007/s00442-003-1234-3,Effects of habitat disruption on the activity of nectarivorous bats (Chiroptera: Phyllostomidae) in a dry tropical forest: implications for the reproductive success of the neotropical tree Ceiba grandiflora,2003,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s00442-003-1234-3"", ""crossref_title"": ""Effects of habitat disruption on the activity of nectarivorous bats (Chiroptera: Phyllostomidae) in a dry tropical forest: implications for the reproductive success of the neotropical tree Ceiba grandiflora"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",125,68,,2026-09-18,no
CF01S0283,SF06:SF06P181,,Quesada et al. (2004) Biotropica 36:131- 138,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2147325905,10.1111/j.1744-7429.2004.tb00305.x,Effects of Forest Fragmentation on Pollinator Activity and Consequences for Plant Reproductive Success and Mating Patterns in Bat‐pollinated Bombacaceous Trees1,2004,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1744-7429.2004.tb00305.x"", ""crossref_title"": ""Effects of Forest Fragmentation on Pollinator Activity and Consequences for Plant Reproductive Success and Mating Patterns in Bat\u2010pollinated Bombacaceous Trees<sup>1</sup>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",134,55,,2026-09-18,no
CF01S0284,SF06:SF06P182,,Quesada et al. (2013) American Journal of Botany 100:1095- 1101,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2156741059,10.3732/ajb.1200542,"Long‐term effects of habitat fragmentation on mating patterns and gene flow of a tropical dry forest tree, Ceiba aesculifolia (Malvaceae: Bombacoideae)",2013,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.3732/ajb.1200542"", ""crossref_title"": ""Long\u2010term effects of habitat fragmentation on mating patterns and gene flow of a tropical dry forest tree, <i>Ceiba aesculifolia</i> (Malvaceae: Bombacoideae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",30,70,,2026-09-18,no
CF01S0285,SF06:SF06P183,,Rabasa et al. (2009) Plant Ecology 200:241- 254,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1997570828,10.1007/s11258-008-9448-4,Temporal variation in the effects of habitat fragmentation on reproduction of the Mediterranean shrub Colutea hispanica,2008,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s11258-008-9448-4"", ""crossref_title"": ""Temporal variation in the effects of habitat fragmentation on reproduction of the Mediterranean shrub Colutea hispanica"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",18,67,,2026-09-18,no
CF01S0286,SF06:SF06P184,,Ramos & Santos (2006) Biotropica 38:383- 389,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2155439862,10.1111/j.1744-7429.2006.00152.x,Floral Visitors and Pollination of Psychotria tenuinervis (Rubiaceae): Distance from the Anthropogenic and Natural Edges of an Atlantic Forest Fragment1,2006,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1744-7429.2006.00152.x"", ""crossref_title"": ""Floral Visitors and Pollination of <i>Psychotria tenuinervis</i> (Rubiaceae): Distance from the Anthropogenic and Natural Edges of an Atlantic Forest Fragment<sup>1</sup>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",41,45,,2026-09-18,no
CF01S0287,SF06:SF06P185,,Ramos et al. (2008) Biochemical Genetics 46:88- 100,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2109893137,10.1007/s10528-007-9132-8,Mating Systems of Psychotria tenuinervis (Rubiaceae): Distance from Anthropogenic and Natural Edges of Atlantic Forest Fragment,2007,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10528-007-9132-8"", ""crossref_title"": ""Mating Systems of Psychotria tenuinervis (Rubiaceae): Distance from Anthropogenic and Natural Edges of Atlantic Forest Fragment"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",9,51,,2026-09-18,no
CF01S0288,SF06:SF06P186,,Rey et al. (2018) Plant Biology 20:1083- 1092,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2809479515,10.1111/plb.12870,Regeneration of a keystone semiarid shrub over its range in Spain: habitat degradation overrides the positive effects of plant–animal mutualisms,2018,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/plb.12870"", ""crossref_title"": ""Regeneration of a keystone semiarid shrub over its range in Spain: habitat degradation overrides the positive effects of plant\u2013animal mutualisms"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",27,66,,2026-09-18,no
CF01S0289,SF06:SF06P187,,Ribeiro & Lovato (2004) Genetics and Molecular Biology 27: 418- 424,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2107191908,10.1590/s1415-47572004000300018,"Mating system in a neotropical tree species, Senna multijuga (Fabaceae)",2004,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1590/s1415-47572004000300018"", ""crossref_title"": ""Mating system in a neotropical tree species, Senna multijuga (Fabaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",35,49,,2026-09-18,no
CF01S0290,SF06:SF06P188,,Robledo-Arnuncio et al. (2004) Molecular Ecology 13:2567- 2577,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,6.000000,"{""author_match"": false, ""crossref_doi"": ""10.1111/j.1365-294x.2004.02251.x"", ""crossref_title"": ""Increased selfing and correlated paternity in a small population of a predominantly outcrossing conifer, <i> Pinus sylvestris</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0291,SF06:SF06P189,,Rocha & Aguilar (2001) Am J Bot 88:1607- 1614,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2090802506,10.2307/3558405,Reproductive biology of the dry forest tree Enterolobium cyclocarpum (guanacaste) in Costa Rica: a comparison between trees left in pastures and trees in continuous forest,2001,9.000000,2.000000,"{""author_match"": true, ""crossref_doi"": ""10.2307/3558405"", ""crossref_title"": ""Reproductive biology of the dry forest tree\n                    <i>Enterolobium cyclocarpum</i>\n                    (guanacaste) in Costa Rica: a comparison between trees left in pastures and trees in continuous forest"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",87,84,,2026-09-18,no
CF01S0292,SF06:SF06P190,,Rosas et al. (2011) Biological Conservation 144:3082- 3088,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2073495424,10.1016/j.biocon.2011.10.003,Effects of habitat fragmentation on pollen flow and genetic diversity of the endangered tropical tree Swietenia humilis (Meliaceae),2011,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.biocon.2011.10.003"", ""crossref_title"": ""Effects of habitat fragmentation on pollen flow and genetic diversity of the endangered tropical tree Swietenia humilis (Meliaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",59,60,,2026-09-18,no
CF01S0293,SF06:SF06P191,,Rossetto et al. (2004) Biol Conserv 117:33- 39,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1990559765,10.1016/s0006-3207(03)00260-x,The impact of clonality on an endangered tree (Elaeocarpus williamsianus) in a fragmented rainforest,2003,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/s0006-3207(03)00260-x"", ""crossref_title"": ""The impact of clonality on an endangered tree (Elaeocarpus williamsianus) in a fragmented rainforest"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",70,20,,2026-09-18,no
CF01S0294,SF06:SF06P192,,Sampson & Byrne (2008) Molecular Ecology 17:2769- 2781,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2149497265,10.1111/j.1365-294x.2008.03779.x,Outcrossing between an agroforestry plantation and remnant native populations of Eucalyptus loxophleba,2008,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1365-294x.2008.03779.x"", ""crossref_title"": ""Outcrossing between an agroforestry plantation and remnant native populations of <i>Eucalyptus loxophleba</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",63,67,,2026-09-18,no
CF01S0295,SF06:SF06P193,,Sampson et al. (2014) Heredity 112:172- 181,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2082001707,10.1038/hdy.2013.89,"Contemporary pollen-mediated gene immigration reflects the historical isolation of a rare, animal-pollinated shrub in a fragmented landscape",2013,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1038/hdy.2013.89"", ""crossref_title"": ""Contemporary pollen-mediated gene immigration reflects the historical isolation of a rare, animal-pollinated shrub in a fragmented landscape"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",35,57,,2026-09-18,no
CF01S0296,SF06:SF06P194,,Sampson et al. (2016) Ecology and Evolution 6:5867- 5880,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2494797206,10.1002/ece3.2322,Limiting inbreeding in disjunct and isolated populations of a woody shrub,2016,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1002/ece3.2322"", ""crossref_title"": ""Limiting inbreeding in disjunct and isolated populations of a woody shrub"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",18,70,,2026-09-18,no
CF01S0297,SF06:SF06P195,,Scaccabarozzi et al. (2020) Botanical Journal of the Linnean Society 194:253- 269,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W3047481134,10.1093/botlinnean/boaa039,Ecological factors driving pollination success in an orchid that mimics a range of Fabaceae,2020,9.000000,2.000000,"{""author_match"": true, ""crossref_doi"": ""10.1093/botlinnean/boaa039"", ""crossref_title"": ""Ecological factors driving pollination success in an orchid that mimics a range of Fabaceae"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",26,81,,2026-09-18,no
CF01S0298,SF06:SF06P196,,Schmidt & Jensen (2000) Am J Bot 87:678- 689,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2105468327,10.2307/2656854,Genetic structure and AFLP variation of remnant populations in the rare plant Pedicularis palustris (Scrophulariaceae) and its relation to population size and reproductive components,2000,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.2307/2656854"", ""crossref_title"": ""Genetic structure and AFLP variation of remnant populations in the rare plant <i>Pedicularis palustris</i> (Scrophulariaceae) and its relation to population size and reproductive components"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",171,56,,2026-09-18,no
CF01S0299,SF06:SF06P197,,Schmucki & De Blois (2009) Oecologia 160:721- 733,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2070263847,10.1007/s00442-009-1347-4,Pollination and reproduction of a self-incompatible forest herb in hedgerow corridors and forest patches,2009,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s00442-009-1347-4"", ""crossref_title"": ""Pollination and reproduction of a self-incompatible forest herb in hedgerow corridors and forest patches"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",15,87,,2026-09-18,no
CF01S0300,SF06:SF06P198,,Seoane et al. (2005) Scientia Forestalis 69:13- 24,unresolved,crossref_bibliographic_to_openalex_doi,,,,,4.000000,1.000000,"{""author_match"": false, ""crossref_doi"": ""10.1016/s0016-7037(05)00882-3"", ""crossref_title"": ""Editorial board"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0301,SF06:SF06P199,,Severns (2003) Biol Conserv 110:221- 229,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2002140468,10.1016/s0006-3207(02)00191-x,"Inbreeding and small population size reduce seed set in a threatened and fragmented plant species, Lupinus sulphureus ssp. kincaidii (Fabaceae)",2002,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/s0006-3207(02)00191-x"", ""crossref_title"": ""Inbreeding and small population size reduce seed set in a threatened and fragmented plant species, Lupinus sulphureus ssp. kincaidii (Fabaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",91,90,,2026-09-18,no
CF01S0302,SF06:SF06P200,,Shao et al. (2008) Journal of Integrative Plant Biology 50:1151- 1160,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2153005955,10.1111/j.1744-7909.2008.00655.x,Effects of Population Size on Reproductive Success of the Endangered and Endemic Species Primula merrilliana,2008,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1744-7909.2008.00655.x"", ""crossref_title"": ""Effects of Population Size on Reproductive Success of the Endangered and Endemic Species <i>Primula merrilliana</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",18,35,,2026-09-18,no
CF01S0303,SF06:SF06P201,,Silva et al. (2014) Revista de Biología Tropical 62:369- 380,unresolved,crossref_bibliographic_to_openalex_doi,,,,,4.000000,0.000000,"{""author_match"": false, ""crossref_doi"": ""10.15517/rbt.v62i0.16375"", ""crossref_title"": ""CREDITOS Y TABLA DE CONTENIDOS"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0304,SF06:SF06P202,,Smith-Ramirez & Armesto (2003) Aus Ecol 28:53- 60,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,3.000000,"{""author_match"": false, ""crossref_doi"": ""10.1046/j.1442-9993.2003.01248.x"", ""crossref_title"": ""Foraging behaviour of bird pollinators on <i>Embothrium coccineum</i> (Proteaceae) trees in forest fragments and pastures in southern Chile"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0305,SF06:SF06P203,,Smith-Ramírez et al. (2007) Biodiversity Loss & Conservation 102- 119,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1523-1739.2007.00726.x"", ""crossref_title"": ""Revisiting the Links between Governance and Biodiversity Loss"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0306,SF06:SF06P204,,Somanathan & Borges (2000) Biol Conserv 94:243- 256,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2166491481,10.1016/s0006-3207(99)00170-6,"Influence of exploitation on population structure, spatial distribution and reproductive success of dioecious species in a fragmented cloud forest in India",2000,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/s0006-3207(99)00170-6"", ""crossref_title"": ""Influence of exploitation on population structure, spatial distribution and reproductive success of dioecious species in a fragmented cloud forest in India"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",79,65,,2026-09-18,no
CF01S0307,SF06:SF06P205,,Sonne & Hauser (2014) Annales Botanici Fennici 51:375- 386,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2158945500,10.5735/085.051.0603,"Population Fluctuations, Losses to Grazing, and Reproductive Success ofDactylorhiza sambucinaon Bornholm, Denmark",2014,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.5735/085.051.0603"", ""crossref_title"": ""Population Fluctuations, Losses to Grazing, and Reproductive Success of<i>Dactylorhiza sambucina</i>on Bornholm, Denmark"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",8,35,,2026-09-18,no
CF01S0308,SF06:SF06P206,,Spigler (2018) Annals of Botany 121:513- 524,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2782984351,10.1093/aob/mcx184,Small and surrounded: population size and land use intensity interact to determine reliance on autonomous selfing in a monocarpic plant,2017,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1093/aob/mcx184"", ""crossref_title"": ""Small and surrounded: population size and land use intensity interact to determine reliance on autonomous selfing in a monocarpic plant"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",14,80,,2026-09-18,no
CF01S0309,SF06:SF06P207,,Steffan-Dewenter & Tscharntke (1996) VII International Symposium on Pollination 437 (pp. 231- 234),unresolved,crossref_bibliographic_to_openalex_doi,,,,,0.000000,0.000000,"{""author_match"": false, ""crossref_doi"": ""10.17660/actahortic.1997.437.24"", ""crossref_title"": ""BEE DIVERSITY AND SEED SET IN FRAGMENTED HABITATS"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": false}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0310,SF06:SF06P208,,Steffan-Dewenter & Tscharntke (1999) Oecologia 121:432- 440,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,6.000000,"{""author_match"": false, ""crossref_doi"": ""10.1007/s004420050949"", ""crossref_title"": ""Effects of habitat isolation on pollinator communities and seed set"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0311,SF06:SF06P209,,Steffan-Dewenter et al. (2001) Proc Royal Soc London S B: Biol Sci 268:1685- 1690,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.1098/rspb.2001.1737"", ""crossref_title"": ""Pollination, seed set and seed predation on a landscape scale"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0312,SF06:SF06P210,10.1093/aobpla/ply038,Sáyago et al. (2018) AoB Plants 10: ply038,resolved,openalex_doi_exact,https://openalex.org/W2809358719,10.1093/aobpla/ply038,Consequences of Habitat Fragmentation on the Reproductive Success of two Tillandsia species with Contrasting Life History Strategies,2018,100.000000,100.000000,"{""doi_exact"": true}",13,78,,2026-09-18,no
CF01S0313,SF06:SF06P211,,Sõber et al. (2009) Basic and Applied Ecology 10:737- 744,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2018973234,10.1016/j.baae.2009.06.003,Contrasting effects of plant population size on florivory and pollination,2009,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.baae.2009.06.003"", ""crossref_title"": ""Contrasting effects of plant population size on florivory and pollination"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",23,39,,2026-09-18,no
CF01S0314,SF06:SF06P212,,Tamaki et al. (2009) Molecular Ecology 18: 2365- 2374,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1964306664,10.1111/j.1365-294x.2009.04195.x,Interpopulation variation in mating system and late‐stage inbreeding depression in Magnolia stellata,2009,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1365-294x.2009.04195.x"", ""crossref_title"": ""Interpopulation variation in mating system and late\u2010stage inbreeding depression in <i>Magnolia stellata</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",22,44,,2026-09-18,no
CF01S0315,SF06:SF06P213,,Tambarussi et al. (2016) International Forestry Review 18:502- 510,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2560643079,10.1505/146554816820127550,Several small: how inbreeding affects conservation of Cariniana legalis Mart. Kuntze (Lecythidaceae) the Brazilian Atlantic Forest's largest tree,2016,9.000000,7.000000,"{""author_match"": true, ""crossref_doi"": ""10.1505/146554816820127550"", ""crossref_title"": ""Several small: how inbreeding affects conservation of &lt;I&gt; Cariniana legalis&lt;/I&gt; Mart. Kuntze (Lecythidaceae) the Brazilian Atlantic Forest's largest tree"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",19,34,,2026-09-18,no
CF01S0316,SF06:SF06P214,,Tewksbury et al. (2002) PNAS 99:12923- 12926,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2037814319,10.1073/pnas.202242699,"Corridors affect plants, animals, and their interactions in fragmented landscapes",2002,9.000000,7.000000,"{""author_match"": true, ""crossref_doi"": ""10.1073/pnas.202242699"", ""crossref_title"": ""Corridors affect plants, animals, and their interactions in fragmented landscapes"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",636,31,,2026-09-18,no
CF01S0317,SF06:SF06P215,,Tomimatsu & Ohara (2002) Conserv Biol 16:1277- 1285,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2126000433,10.1046/j.1523-1739.2002.00412.x,Effects of Forest Fragmentation on Seed Production of the Understory Herb Trillium camschatcense,2002,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1523-1739.2002.00412.x"", ""crossref_title"": ""Effects of Forest Fragmentation on Seed Production of the Understory Herb\n                    <i>Trillium camschatcense</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",66,43,,2026-09-18,no
CF01S0318,SF06:SF06P216,,Tsaliki & Diekmann (2010) Plant Biology 12:622- 629,unresolved,crossref_bibliographic_to_openalex_doi,,,,,4.000000,0.000000,"{""author_match"": false, ""crossref_doi"": ""10.1111/plb.2010.12.issue-3"", ""crossref_title"": """", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0319,SF06:SF06P217,,Tscheulin & Petanidou (2011) Apidologie 42:67- 77,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2112400931,10.1051/apido/2010035,Does spatial population structure affect seed set in pollen-limited Thymus capitatus?,2010,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1051/apido/2010035"", ""crossref_title"": ""Does spatial population structure affect seed set in pollen-limited Thymus capitatus?"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",11,34,,2026-09-18,no
CF01S0320,SF06:SF06P218,,Valdivia et al. (2005) Biodiversity & Conservation 15:1845- 1856,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10531-004-6683-4"", ""crossref_title"": ""Depressed Pollination of Lapageria rosea Ruiz et Pav. (Philesiaceae) in the Fragmented Temperate Rainforest of Southern South America"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": false}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0321,SF06:SF06P219,,Valdés & García (2011) Journal of Applied Ecology 48:1422- 1431,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1484255965,10.1111/j.1365-2664.2011.02047.x,Direct and indirect effects of landscape change on the reproduction of a temperate perennial herb,2011,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1365-2664.2011.02047.x"", ""crossref_title"": ""Direct and indirect effects of landscape change on the reproduction of a temperate perennial herb"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",24,47,,2026-09-18,no
CF01S0322,SF06:SF06P220,,Vallius et al. (2007) Nordic Journal of Botany 25:183- 189,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1978609652,10.1111/j.0107-055x.2007.00051.x,Reproductive success of Dactylorhiza incarnata ssp. incarnata (Orchidaceae): the effects of population size and plant visibility,2007,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.0107-055x.2007.00051.x"", ""crossref_title"": ""Reproductive success of\n                    <i>Dactylorhiza incarnata</i>\n                    ssp.\n                    <i>incarnata</i>\n                    (Orchidaceae): the effects of population size and plant visibility"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",6,39,,2026-09-18,no
CF01S0323,SF06:SF06P221,,van Kleulen & Johnson (2005) American Journal of Botany 92:1124- 1130,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.3732/ajb.92.7.1124"", ""crossref_title"": ""Testing for ecological and genetic Allee effects in the invasive shrub <i>Senna didymobotrya</i> (Fabaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0324,SF06:SF06P222,,Van Rossum (2002) Conserv Biol 16:1286- 1295,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,3.000000,"{""author_match"": false, ""crossref_doi"": ""10.1046/j.1523-1739.2002.01162.x"", ""crossref_title"": ""Commonness and Long\u2010Term Survival in Fragmented Habitats:\n                    <i>Primula elatior</i>\n                    as a Study Case"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0325,SF06:SF06P223,,Van Rossum (2009) Belgian Journal of Botany 98- 110,unresolved,crossref_bibliographic_to_openalex_doi,,,,,3.000000,0.000000,"{""author_match"": false, ""crossref_doi"": ""10.54648/eucl2009023"", ""crossref_title"": ""New Capital Preservation Law, Belgian Style"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0326,SF06:SF06P224,,"Van Rossum (2010) Perspective in Plant Ecology, Evolution and Systematics 12:21- 29",unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.1016/j.ppees.2009.08.002"", ""crossref_title"": ""Reproductive success and pollen dispersal in urban populations of an insect-pollinated hay-meadow herb"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0327,SF06:SF06P225,,Van Rossum et al. (2006) Acta Oecologica 30:426- 433,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.1016/j.actao.2006.06.005"", ""crossref_title"": ""Morph-specific differences in\u00a0reproductive success in\u00a0the\u00a0distylous Primula\u00a0veris in\u00a0a\u00a0context of\u00a0habitat fragmentation"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
