candidate_openalex_id,doi,title,publication_date,publication_year,work_type,first_author,source_name,is_retracted_metadata,citation_directions,source_seed_ids,n_source_seeds,candidate_already_seed,cutoff_status,screening_status,outcome_opened
W4381547056,10.1002/ajb2.16198,Phenotype–fitness relationships and pollen‐transfer efficiency of five orchid species with different pollination strategies,2023-06-01,2023,article,Miquel Capó,American Journal of Botany,no,forward_citation,CF01S0141;CF01S0209;CF01S0277,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4381614834,10.1101/2023.06.16.545344,Does the seed fall far from the tree? Weak fine-scale genetic structure in a continuous Scots pine population,2023-06-21,2023,preprint,Alina K. Niskanen,bioRxiv (Cold Spring Harbor Laboratory),no,forward_citation,CF01S0050;CF01S0061;CF01S0067;CF01S0070;CF01S0089;CF01S0111,6,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4381623784,10.1071/bt22055,"Floral biology, pollination vectors and breeding system of Zieria granulata (Rutaceae), an endangered shrub endemic to eastern Australia",2023-06-22,2023,article,Laura C. Lopresti,Australian Journal of Botany,no,forward_citation,CF01S0144,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4381734572,10.21203/rs.3.rs-2962289/v1,"Influence of incompatible pollen grains on the reproductive success of Ipomoea asarifolia (Desr.) Roem. & Schult. (Convolvulaceae) in Restinga – RN, Brazil",2023-06-22,2023,preprint,Bruna Yvila Melo Santos,Research Square,no,forward_citation,CF01S0006,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4381855189,10.1007/s10531-023-02657-0,"Forest fragmentation and its associated edge-effects reduce tree species diversity, size, and structural diversity in Madagascar’s transitional forests",2023-06-24,2023,article,Daniel Hending,Biodiversity and Conservation,no,forward_citation,CF01S0193,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4381884410,10.1111/aje.13186,Ecological networks as planning tools for African fragmented landscapes: Overcoming weaknesses for an effective connectivity conservation,2023-06-21,2023,article,Corrado Battisti,African Journal of Ecology,no,forward_citation,CF01S0070;CF01S0168;CF01S0169;CF01S0195,4,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4381890427,10.1007/s10530-023-03109-0,Metabolomic profiling reveals shifts in defenses of an invasive plant,2023-06-24,2023,article,Jun Shi,Biological Invasions,no,forward_citation,CF01S0355,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4381891294,10.1101/2023.06.22.546164,Demographic and genetic impacts of powdery mildew in a young oak cohort,2023-06-23,2023,preprint,Benoît Barrès,bioRxiv (Cold Spring Harbor Laboratory),no,forward_citation,CF01S0329,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382022992,10.3390/horticulturae9070743,Genetic Diversity and Population Structure Analysis of Anatolian Kara Grapevine (Vitis vinifera L.) Germplasm Using Simple Sequence Repeats,2023-06-24,2023,article,N. Arslan,Horticulturae,no,forward_citation,CF01S0099,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382063138,10.3390/plants12132436,Reproductive Capacity and Scanning Electron Microscopy (SEM) Analyses of the Micromorphological Surfaces of Three Endemic Satureja Species from Bulgaria,2023-06-24,2023,article,Ivanka B. Semerdjieva,Plants,no,forward_citation,CF01S0112,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382064717,10.3390/plants12132434,Population-Related Variability in Qualitative and Quantitative Secondary Metabolite Profile of Gentianella austriaca (A. & J. Kern.) Holub,2023-06-23,2023,article,Zorica Popović,Plants,no,forward_citation,CF01S0268;CF01S0279,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382199890,10.1016/j.aquabot.2023.103679,Genetic and epigenetic variation of Trapa bispinosa under slope gradient: A case study in a subtropical freshwater lake,2023-06-27,2023,article,Yixian Li,Aquatic Botany,no,forward_citation,CF01S0066,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382315119,10.1007/s11252-023-01353-9,Floral richness and seasonality influences bee and non-bee flower interactions in urban community gardens,2023-05-09,2023,article,Julia Marion Schmack,Urban Ecosystems,no,forward_citation,CF01S0006,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382357801,10.1016/j.envres.2023.116515,The impact of heavy metal pollution on wild bee communities in smallholder farmlands,2023-06-26,2023,article,Xiaoyu Shi,Environmental Research,no,forward_citation,CF01S0113,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382407541,10.1007/978-3-031-26470-2_1,The Distinguishing Features of the Tree of Life and the Baobab,2023-01-01,2023,book-chapter,John Rashford,,no,forward_citation,CF01S0053,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382582833,10.3389/fgene.2023.1206543,Out to sea: ocean currents and patterns of asymmetric gene flow in an intertidal fish species,2023-06-28,2023,article,Anthony A. Snead,Frontiers in Genetics,no,forward_citation,CF01S0358,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382722225,10.1002/ece3.10208,Interactions between large‐scale and local factors influence seed predation rates and seed loss,2023-06-01,2023,article,Eduardo Soares Calixto,Ecology and Evolution,no,forward_citation,CF01S0356,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382795053,10.14712/23361964.2023.3,How different reproduction protocols can affect the germination of seeds: The case of three stenoendemic species on Mt. Olympus (NC Greece),2023-06-30,2023,article,Georgios Varsamis,EUROPEAN JOURNAL OF ENVIRONMENTAL SCIENCES,no,forward_citation,CF01S0106,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382893175,10.20944/preprints202306.2187.v1,A Comprehensive Review Unleashing the Challenges and Advancements in In-Vitro Propagated Eucalypt Plantations,2023-06-30,2023,preprint,Vikas Sharma,Preprints.org,no,forward_citation,CF01S0136,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382927942,10.1016/j.foreco.2023.121243,Highly informative SNP markers for routine individual identification and certification of forest reproductive material in Quercus ilex and Q. suber and their hybrids,2023-07-03,2023,article,Julia Cosín-Roldán,Forest Ecology and Management,no,forward_citation,CF01S0063,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4382932153,10.1073/pnas.2212124120,Biodiversity and pollination benefits trade off against profit in an intensive farming system,2023-07-03,2023,article,Jeroen A. Scheper,Proceedings of the National Academy of Sciences,no,forward_citation,CF01S0113,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4383000441,10.24278/2178-5031.202234205,ESTIMATION OF THE MATING SYSTEM OF Eucalyptus benthamii Maiden at Cambage PROGENY,2022-12-20,2022,article,Evandro Vagner Tambarussi,Revista do Instituto Florestal,no,forward_citation,CF01S0136,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4383031985,10.24278/2178-5031.2013251423,"FENOLOGIA DE Annona coriacea Mart. (ANNONACEAE) EM UM FRAGMENTO DE CERRADO SENSU STRICTO EM RIO VERDE, GOIÁS",2013-01-31,2013,article,Michellia Pereira Soares,Revista do Instituto Florestal,no,forward_citation,CF01S0112,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4383032272,10.24278/2178-5031.2001132633,ESTRUTURA GENÉTICA EM POPULAÇÕES DE Tabebuia cassinoides,2001-12-05,2001,article,Alexandre Magno Sebbenn,Revista do Instituto Florestal,no,backward_reference,CF01S0267,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4383032303,10.24278/2178-5031.2005171470,EFEITOS DA FRAGMENTAÇÃO FLORESTAL SOBRE A IMIGRAÇÃO DE SEMENTES E A ESTRUTURA GENÉTICA TEMPORAL DE POPULAÇÕES DE Euterpe edulis Mart,2005-06-06,2005,article,Carlos Eduardo Sícoli Seoane,Revista do Instituto Florestal,no,backward_reference,CF01S0049,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4383032416,10.24278/2178-5031.2005172477,CONSEQUÊNCIAS DO MANEJO FLORESTAL NO SISTEMA DE REPRODUÇÃO DE Tabebuia cassinoides (Lamarck) A. P. de Candolle,2005-12-06,2005,article,Alexandre Magno Sebbenn,Revista do Instituto Florestal,no,forward_citation,CF01S0289,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4383032555,10.24278/2178-5031.2004162458,VARIAÇÃO GENÉTICA EM CINCO PROCEDÊNCIAS DE Araucaria angustifolia (Bert.) O. Ktze. NO SUL DO ESTADO DE SÃO PAULO,2004-06-11,2004,article,Alexandre Magno Sebbenn,Revista do Instituto Florestal,no,backward_reference,CF01S0061,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4383341401,10.11606/t.17.2020.tde-15062023-153730,Efeito do aquecimento atmosférico e elevação de CO>sub<2>/sub< sobre parâmetros genéticos e biológicos da espécie forrageira tropical >i /i< (Vogel),2020-03-06,2020,dissertation,Priscila Marlys Sá Rivas,,no,forward_citation,CF01S0176,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4383556564,10.1007/s10592-023-01531-4,Genetic insights into pepper-bark tree (Warburgia salutaris) reproduction in South Africa,2023-07-07,2023,article,Kelsey L. Glennon,Conservation Genetics,no,forward_citation,CF01S0293;CF01S0337,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4384030207,10.1002/ece3.10292,Long‐distance gene flow in Acacia senegal: Hope for disturbed and fragmented populations,2023-07-01,2023,article,Stephen Fredrick Omondi,Ecology and Evolution,no,forward_citation,CF01S0085;CF01S0140;CF01S0153;CF01S0157;CF01S0234;CF01S0284,6,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4384298183,10.3390/su151411020,Agroforestry as a Driver for the Provisioning of Peri-Urban Socio-Ecological Functions: A Trans-Disciplinary Approach,2023-07-14,2023,article,A.G. Dal Borgo,Sustainability,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4384397946,10.21203/rs.3.rs-3145216/v1,Introduced honeybees (Apis mellifera) in orchid pollination: surrogate pollinators or pollen wasters?,2023-07-14,2023,preprint,Daniela Scaccabarozzi,Research Square,no,forward_citation,CF01S0297,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4384407707,10.1007/s10265-023-01480-6,"Self-incompatibility: a targeted, unexplored pre-fertilization barrier in flower crops of Asteraceae",2023-07-15,2023,article,Madhu Bala,Journal of Plant Research,no,forward_citation,CF01S0213,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4384525174,10.5141/jee.23.019,Plant diversity of the pads of electric towers along the deltaic Mediterranean coast of Egypt,2023-07-17,2023,article,Kamal Hussien Shaltout,Journal of Ecology and Environment,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4384565838,10.5897/jhf2023.0706,Stem cutting size influence on sprouting and survival of stem cuttings of African teak (Milicia excelsa (Welw.) in Kenya,2023-06-30,2023,article,Nyiramvuyekure Verene,Journal of Horticulture and Forestry,no,forward_citation,CF01S0067,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4384932150,10.24425/abcsb.2020.131665,Population genetic structure of Iris pumila L. in Ukraine: effects of habitat fragmentation,2020-07-14,2020,article,Olena M. Bublyk,Acta Biologica Cracoviensia s Botanica,no,forward_citation,CF01S0045;CF01S0359,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4384936145,10.1093/aobpla/plad049,Intraspecific variation of scent and its impact on pollinators’ preferences,2023-07-01,2023,article,Mayumi Vega-Polanco,AoB Plants,no,forward_citation,CF01S0352,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4384938622,10.1016/j.tfp.2023.100417,Pollination and sexual reproduction of key dominant trees of Arid Chaco under different land-use intensities,2023-07-20,2023,article,Victoria Márquez,Trees Forests and People,no,forward_citation,CF01S0110;CF01S0284,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385010742,10.1016/j.foreco.2023.121252,Local environment contributes to shape phenological patterns in Mauritia flexuosa L.f,2023-07-21,2023,article,Marly Antonielle de Ávila,Forest Ecology and Management,no,forward_citation,CF01S0280,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385074623,10.1007/s40823-023-00090-1,"Spatial Scaling Involving the Complexity of Biotic Interactions: Integrating Concepts, Current Status, and Future Perspectives",2023-07-22,2023,article,Wesley Dáttilo,Current Landscape Ecology Reports,no,forward_citation,CF01S0183,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385222027,10.1016/j.foreco.2023.121282,"Influence of silvicultural practices in northern hardwood forests on a long-lived perennial herb, Trillium cernuum L.",2023-07-24,2023,article,Christopher R. Webster,Forest Ecology and Management,no,forward_citation,CF01S0218;CF01S0317,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385236060,10.53660/738.prw2205b,Transferibilidade de primers microssatélites SSR para Copernicia alba Morong Ex & Britton (Carandá),2023-07-25,2023,article,Tiago da Rocha Pedra,Peer Review,no,forward_citation,CF01S0073,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385243469,10.1071/bt22134,Extinction debt varies in two threatened Mediterranean-type woodland communities undergoing rapid urbanisation,2023-07-25,2023,article,William M. Fowler,Australian Journal of Botany,no,forward_citation,CF01S0210,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385269037,10.1371/journal.pone.0283563,Genetic diversity and population structure of Vernonia amygdalina Del. in Uganda based on genome wide markers,2023-07-26,2023,article,Judith Ssali Nantongo,PLoS ONE,no,forward_citation,CF01S0111,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385317749,10.2478/foecol-2023-0013,"Pollen production, release and dispersion in Himalayan alder ( Alnus nepalensis D. Don.): a major aeroallergens taxa",2023-07-01,2023,article,Anchal Bisht,Folia oecologica,no,forward_citation,CF01S0046,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385328303,10.3897/zookeys.1172.104944,"Stingless bee classification and biology (Hymenoptera, Apidae): a review, with an updated key to genera and subgenera",2023-07-26,2023,article,Michael S. Engel,ZooKeys,no,forward_citation,CF01S0211,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385443334,10.1093/aobpla/plad051,God save the queen! How and why the dominant evergreen species of the Mediterranean Basin is declining?,2023-07-28,2023,article,Francesca Alderotti,AoB Plants,no,forward_citation,CF01S0063,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385456230,10.1007/s10113-023-02093-4,"Bee landscape relations in changing contexts, implications for stingless bee management",2023-08-01,2023,article,Estrella Chévez,Regional Environmental Change,no,forward_citation,CF01S0211,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385651763,10.1146/annurev-ecolsys-102221-044616,Urban Pollination Ecology,2023-08-08,2023,review,Elsa Youngsteadt,Annual Review of Ecology Evolution and Systematics,no,forward_citation,CF01S0152;CF01S0211;CF01S0275,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385661658,10.1002/ece3.10376,"Population size affected by environmental variability impacts genetics, traits, and plant performance in Trifolium montanum L.",2023-08-01,2023,article,Kevin Karbstein,Ecology and Evolution,no,forward_citation,CF01S0181;CF01S0198,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385683654,10.1186/s12870-023-04384-8,Population size as a major determinant of mating system and population genetic differentiation in a narrow endemic chasmophyte,2023-08-09,2023,article,Boštjan Surina,BMC Plant Biology,no,forward_citation,CF01S0223;CF01S0261,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385721420,10.23960/jbekh.v10i1.305,"Species Diversity and Cave-Bat Conservation Efforts in Aoma Village, Wolasi District -Southeast Sulawesi",2023-07-18,2023,article,Amirullah Amirullah,Jurnal Ilmiah Biologi Eksperimen dan Keanekaragaman Hayati (J-BEKH),no,forward_citation,CF01S0283,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385728222,10.21203/rs.3.rs-3218756/v1,Influence of geographical isolation and anthropic activities on genetic differentiation of date palm populations in Niger,2023-08-07,2023,preprint,Adamou Ibrahim,Research Square,no,forward_citation,CF01S0002,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385739562,10.1080/14620316.2023.2243946,Field production of purple coneflower for beneficial phytochemicals,2023-08-09,2023,article,Katrina Freund Saxhaug,The Journal of Horticultural Science and Biotechnology,no,forward_citation,CF01S0331,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385749277,10.21203/rs.3.rs-3186450/v1,Less berries and more pods: losers and winners of chronic disturbance in a tropical dry forest,2023-08-11,2023,preprint,Carlos Iván Espinosa,Research Square,no,forward_citation,CF01S0112,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385769046,10.1186/s42408-023-00205-3,Burn severity and proximity to undisturbed forest drive post-fire recovery in the tropical montane forests of northern Vietnam,2023-08-11,2023,article,Pham T. Trang,Fire Ecology,no,forward_citation,CF01S0168;CF01S0169,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385776953,10.1016/j.actao.2023.103939,Pollinator attraction in the Ficus deltoidea complex: Varietal specificity in a fig wasp that likes to stay close to home,2023-08-12,2023,article,Siti Khairiyah Mohd Hatta,Acta Oecologica,no,forward_citation,CF01S0111,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385794797,,,,,,,,,backward_reference,CF01S0110;CF01S0179;CF01S0254;CF01S0301,4,no,metadata_unresolved,pending_bibliographic_metadata_recovery,no
W4385812075,10.33915/etd.12125,The Birds and The Bees and The Willows: Understanding the reproductive biology of Salix nigra Marsh.,2023-01-01,2023,dissertation,Julianne Grady,,no,forward_citation,CF01S0153;CF01S0234,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385834920,10.3390/plants12162946,Phosphorus Addition Reduces Seedling Growth and Survival for the Arbuscular Mycorrhizal Tree Cinnamomum camphora (Lauraceae) and Ectomycorrhizal Tree Castanopsis sclerophylla (Fagaceae) in Fragmented Forests in Eastern China,2023-08-15,2023,article,Jinliang Liu,Plants,no,forward_citation,CF01S0135,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385874897,10.1093/aobpla/plad054,Pollination mechanism inSerapiaswith no pollinaria reconfiguration,2023-08-16,2023,article,Micaela Lanzino,AoB Plants,no,forward_citation,CF01S0141;CF01S0253;CF01S0277;CF01S0297;CF01S0307;CF01S0362,6,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385893806,10.48130/tp-2023-0008,"Effects of habitat fragmentation on the coastal Vatica mangachapoi forest (Dipterocarpaceae) in Shimei Bay, Hainan Island, China",2023-01-01,2023,article,Jiyu Duan,Tropical Plants,no,forward_citation,CF01S0104,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385974652,10.1093/oso/9780198817017.002.0003,Copyright Page,2019-06-27,2019,paratext,,,no,forward_citation,CF01S0050,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385974653,10.1093/oso/9780198817017.002.0004,Preface,2019-06-27,2019,paratext,,,no,forward_citation,CF01S0050,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385974654,10.1093/oso/9780198838388.002.0003,Copyright Page,2019-06-28,2019,paratext,,,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385974657,10.1093/oso/9780198838388.002.0004,Preface,2019-06-28,2019,paratext,,,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385975297,10.1093/oso/9780198783398.002.0003,Copyright Page,2017-07-13,2017,paratext,,,no,forward_citation,CF01S0020;CF01S0261,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385976367,10.1093/oso/9780198783398.002.0007,List of Symbols,2017-07-13,2017,paratext,,,no,forward_citation,CF01S0020;CF01S0261,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385976436,10.1093/oso/9780198783398.002.0005,Preface,2017-07-13,2017,paratext,,,no,forward_citation,CF01S0020;CF01S0261,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385976438,10.1093/oso/9780198783398.005.0002,VORTEX simulation software for population viability analysis,2017-07-13,2017,reference-entry,Richard Frankham,,no,forward_citation,CF01S0020;CF01S0261,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385976486,10.1093/oso/9780198783398.005.0001,Genetic markers for conservation purposes,2017-07-13,2017,reference-entry,Richard Frankham,,no,forward_citation,CF01S0020;CF01S0261,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385976572,10.1093/oso/9780198783398.005.0003,How should a taxonomic re-evaluation be conducted if required?,2017-07-13,2017,reference-entry,Richard Frankham,,no,forward_citation,CF01S0020;CF01S0261,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385978436,10.1007/s10592-023-01559-6,Neutral genetic diversity follows a latitudinal gradient in the endangered plant Arnica montana L.: a range-wide study,2023-08-18,2023,article,Loris Capria,Conservation Genetics,no,backward_reference,CF01S0012,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4385985936,10.1007/s11056-023-09995-5,How does population outcrossing rate influence seed quality? A case study from a seed tree stand of Pinus massoniana,2023-08-18,2023,article,Wei Wei,New Forests,no,forward_citation,CF01S0047,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386065084,10.46357/bcnaturais.v18i2.877,"Diversity of bats (Mammalia, Chiroptera) in the Parque Estadual de São Camilo, Paraná, Southern Brazil",2023-08-22,2023,article,Mateus Rocha Ribas,Boletim do Museu Paraense Emílio Goeldi - Ciências Naturais,no,forward_citation,CF01S0282,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386069530,10.1038/s42254-023-00626-8,Visual anemometry for physics-informed inference of wind,2023-08-22,2023,review,John O. Dabiri,Nature Reviews Physics,no,forward_citation,CF01S0111,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386071399,10.18185/erzifbed.1260729,Genetic Diversity Analyses of Scrophularia erzincanica and Scrophularia fatmae (Scrophulariaceae) Populations Distributed in Eastern Anatolia of Türkiye,2023-08-22,2023,article,Faruk Yıldız,Erzincan Üniversitesi Fen Bilimleri Enstitüsü Dergisi,no,forward_citation,CF01S0298,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386074290,10.3390/plants12173018,A Comprehensive Review Uncovering the Challenges and Advancements in the In Vitro Propagation of Eucalyptus Plantations,2023-08-22,2023,article,Vikas Sharma,Plants,no,forward_citation,CF01S0136,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386098246,10.1111/njb.03871,"Reproductive success, fruit removal and local distribution patterns in the early‐flowering shrub Daphne mezereum",2023-08-23,2023,article,Matilda Arnell,Nordic Journal of Botany,no,forward_citation,CF01S0180;CF01S0258,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386098335,10.1007/s10592-023-01557-8,Pollen dispersal and mating patterns determine resilience for a large-yet-fragmented population of Cariniana estrellensis,2023-08-23,2023,article,Thaisa Y. K. Kubota,Conservation Genetics,no,forward_citation,CF01S0050;CF01S0077;CF01S0124;CF01S0176;CF01S0361,5,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386199576,10.46848/9786581033194,"SUSTENTABILIDADE DOS ECOSSISTEMAS DO MARANHÃO, AMAZÔNIA MARANHENSE - VOLUME 2",2023-08-10,2023,book,Naíla Arraes de Araújo,,no,forward_citation,CF01S0192,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386200568,10.1071/bt23011,Pre-dispersal seed-predation affects fruit crop and seed fitness in a highly fragmented savanna tree,2023-08-27,2023,article,Simon D. Heyes,Australian Journal of Botany,no,forward_citation,CF01S0183;CF01S0301,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386206070,10.1016/j.geoderma.2023.116628,Diluted pyroligneous vinegar promoted Rhododendron growth by changing functional genes involved in N cycling in the rhizosphere,2023-08-27,2023,article,Huimin Zhou,Geoderma,no,forward_citation,CF01S0191,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386226886,10.1016/j.flora.2023.152371,Phenological dynamics of four populations of Handroanthus spongiosus in seasonally dry tropical forest in Brazil,2023-08-28,2023,article,Jailton de Jesus Silva,Flora,no,forward_citation,CF01S0280,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386251619,10.3354/meps14406,Abundance and active patch selection modulate reproductive connectivity and fitness of pea crabs living on sand dollars,2023-08-29,2023,article,J.C.S. Souza,Marine Ecology Progress Series,no,forward_citation,CF01S0248,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386264212,10.1093/oso/9780198838388.002.0007,Glossary,2019-06-28,2019,other,,,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386267471,10.1007/978-3-031-34854-9_20,Challenges with Conservation Genetics and Genomics in Neotropical Forest,2023-01-01,2023,book-chapter,Marcos Vinícius Bohrer Monteiro Siqueira,,no,forward_citation,CF01S0028;CF01S0061,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386267477,10.1093/oso/9780198783398.002.0022,Glossary,2017-07-13,2017,other,,,no,forward_citation,CF01S0020;CF01S0261,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386290368,10.3389/fcosc.2023.1144593,Utilizing herbarium specimens to assist with the listing of rare plants,2023-08-28,2023,article,Brenda Molano‐Flores,Frontiers in Conservation Science,no,forward_citation,CF01S0276,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386384201,10.1007/978-3-031-34037-6_26,Insects in Grassland Ecosystems,2023-01-01,2023,book-chapter,Diane M. Debinski,,no,forward_citation,CF01S0196,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386407173,10.1002/eap.2917,"Pollen carryover, pollinator movement, and spatial context impact the delivery of pollination services in apple orchards",2023-09-04,2023,article,Keng‐Lou James Hung,Ecological Applications,no,forward_citation,CF01S0077;CF01S0170;CF01S0328;CF01S0331,4,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386408013,10.1002/ajb2.16236,The role of intraspecific variation in bumblebee body size and behavior on buzz pollination of a tropical legume species,2023-09-04,2023,article,Bruna C. Barbosa,American Journal of Botany,no,forward_citation,CF01S0328,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386420809,10.22541/au.169381444.45438007/v1,"Genetic divergence of the sub-alpine shrubby variety, Quercus crispula var. horikawae, from the mountain oak species, Q. crispula, in Japan",2023-09-04,2023,preprint,Lerma San Jose-Maldia,,no,forward_citation,CF01S0269,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386420941,10.3390/ecologies4030038,Pollination Ecology of Rocket (Eruca vesicaria (L.) Cav. ssp. sativa (Mill.) Thell) in the Semi-Arid Environments of Northwest India: Native Bees Are the Major Pollinators,2023-09-03,2023,article,Ram Chander Sihag,Ecologies,no,forward_citation,CF01S0275,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386427368,10.1002/2688-8319.12267,Multispecies crop mixtures increase insect biodiversity in an intercropping experiment,2023-07-01,2023,article,Jana Brandmeier,Ecological Solutions and Evidence,no,forward_citation,CF01S0113,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386442085,10.1007/s10531-023-02667-y,The role of landscape connectivity in maintaining pollinator biodiversity needs reconsideration,2023-09-05,2023,article,Denis Vasiliev,Biodiversity and Conservation,no,forward_citation,CF01S0113,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386458525,10.7717/peerj.15927,Genetic structure ofTrifolium pratensepopulations in a cityscape,2023-09-05,2023,article,Hassanali Mollashahi,PeerJ,no,forward_citation,CF01S0357,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
